edf_filename,selection_type,ieeg_file_name,timestamp_sec,spikenet2_probability,localized_channel,best_channel_1,best_prob_1,best_channel_2,best_prob_2
spike_EMU2591_Day01_1_48745.0625.edf,spike,EMU2591_Day01_1,48745.0625,0.9331729412078856,C4,C4,0.751278281211853,F4,0.8060225248336792
spike_EMU2591_Day01_1_48633.1875.edf,spike,EMU2591_Day01_1,48633.1875,0.923351526260376,F7,F7,0.6535012125968933,O1,0.6644611954689026
spike_EMU2591_Day01_1_35388.7500.edf,spike,EMU2591_Day01_1,35388.75,0.9158169031143188,Fp1,Fp1,0.600072979927063,T5,0.7809802889823914
spike_EMU2591_Day01_1_36716.5000.edf,spike,EMU2591_Day01_1,36716.5,0.9187414050102234,F7,F7,0.7568050026893616,F4,0.7645681500434875
spike_EMU0971_Day01_1_45413.1250.edf,spike,EMU0971_Day01_1,45413.125,0.8465784788131714,T6,T6,0.2374412566423416,P4,0.5933898687362671
spike_EMU2591_Day01_1_37593.8125.edf,spike,EMU2591_Day01_1,37593.8125,0.913385570049286,F7,F7,0.5314295887947083,Fp2,0.6666768789291382
spike_EMU2591_Day01_1_36032.8750.edf,spike,EMU2591_Day01_1,36032.875,0.8718981742858887,F8,F8,0.5501628518104553,P3,0.599558413028717
spike_EMU2673_Day01_1_40950.4609.edf,spike,EMU2673_Day01_1,40950.460937,0.840665876865387,T6,T6,0.0843313559889793,P3,0.2059364467859268
spike_EMU2591_Day01_1_47461.0625.edf,spike,EMU2591_Day01_1,47461.0625,0.9126538038253784,C3,C3,0.6802046298980713,F4,0.7635228037834167
spike_EMU2591_Day01_1_35575.5000.edf,spike,EMU2591_Day01_1,35575.5,0.8983253836631775,C4,C4,0.5189222693443298,T3,0.6780492067337036
